Question,Answers,Comment,Freq,Instructions,Render as
__猥__りがましい・濫りがわしい,みだ,"［猥］一級
音: ワイ／エ 訓: みだ・ら／みだ・り／みだ・りに
意味: 犬の吠(ほ)える声、多くの犬が(勝手気ままに)吠え合うさま。
多いさま、多くのものが入り乱れるさま。
ごたごたと(ごちゃごちゃと)しているさま、乱雑なさま。
だらしのない、下品な、卑(いや)しい。",猥 → JPDB Kanji Freq: 2424,漢字の読みを入力してください,Text
"投__擲__，乾坤一__擲__
__打擲__","てき,チョウチャク","［擲］一級
音: テキ／ジャク 訓: なげう・つ
意味: (目標に向けて)投げ付ける、投げ入れる、同「擿」。
投げ出す、投げ捨てる。
日、打擲(チョウチャク)、殴(なぐ)る。",擲 → JPDB Kanji Freq: 2425,漢字の読みを入力してください,Text
体__躯__，巨__躯__,く,"［躯］準一級
音: ク 訓: 
意味: (頭部を除いた)体(からだ)、身軀(シンク)、同「身」。",躯 → JPDB Kanji Freq: 2426,漢字の読みを入力してください,Text
晩__餐__，晩__餐__会，最後の晩__餐__,さん,"［餐］準一級
音: サン 訓: 
意味: 食べ物や飲み物、飲み食いする、同「飧」。
食事、食事をする。",餐 → JPDB Kanji Freq: 2427,漢字の読みを入力してください,Text
__挽__く，挽||き||肉,ひ,"［挽］準一級
音: バン／モン 訓: ひ・く
意味: 曳(ひ)く、引っ張る、同繁「輓」。
柩キュウ(ひつぎ、死者が納められた棺)を乗せた車を曳く、同「輓」。
挽歌(バンカ)、柩を乗せた車を曳く時に歌う歌、人の死を悼(いた)む歌、同「輓歌」。
日ひ・く、鋸(のこぎり)などで手前に引くようにして切る。",挽 → JPDB Kanji Freq: 2430,漢字の読みを入力してください,Text
__豹__変，__豹__,ひょう,"［豹］準一級
音: ホウ／ヒョウ 訓: 
意味: 豹(ヒョウ)、ネコ科ヒョウ属の哺乳類、また同属の哺乳類の総称。
豹貓(ヒョウビョウ)、ベンガルヤマネコ、ネコ科ベンガルヤマネコ属の哺乳類、また同属の哺乳類の総称。
豹変(ヒョウヘン)君子(立派な人)は毛が生え変わった豹(ヒョウ)の斑紋のようにはっきりしている(改めるべきはすぐさま改める)こと。",豹 → JPDB Kanji Freq: 2431,漢字の読みを入力してください,Text
"① 蠟__燭__足，蠟__燭__
② __燭__台，__燭__光","しょく,そく","［燭］準一級
音: ショク／ソク 訓: ともしび
意味: 火で辺りを照(て)らす、明かりを灯(とも)す、同「曯」。
火を点(つ)け明(あ)かりとするもの、明かり、同簡「烛」。",燭 → JPDB Kanji Freq: 2433,漢字の読みを入力してください,Text
"__秤__にかける
重さをはかる器械。",はかり,"［秤］準一級
音: ショウ 訓: はかり
意味: 分銅フンドウ(重さの基準となる金属の塊)と釣り合いをとることで、ものの重さを量(はか)る道具。
ものの重さを量(はか)る、同「稱」。",秤 → JPDB Kanji Freq: 2434,漢字の読みを入力してください,Text
"__疼__く，__疼__き
①間をおいてにぶい痛みを感じる。ずきずき痛む。
②心が痛む。
「それを思うと心が━」
③うずうずする。
「勝負師の血が━」",うず,"［疼］一級
音: トウ／ドウ 訓: うず・く
意味: (強くはないが脈を打つように)「ずきずき」「しくしく」と痛む、疼痛(トウツウ)。
可愛がる、いとおしむ、疼愛(トウアイ)。",疼 → JPDB Kanji Freq: 2438,漢字の読みを入力してください,Text
__諏__訪部順一,す,"［諏］準一級
音: シュ／ス 訓: 
意味: 人が集まって(人に)相談する、政(まつりごと)などについての意見や助言を求める。",諏 → JPDB Kanji Freq: 2439,漢字の読みを入力してください,Text
__隕__石，__隕__鉄，__隕__石孔,いん,"［隕］一級
音: イン 訓: 
意味: 高い所から(空中をまっすぐ下に)落ちる、同「磒」「墜」。
命を落とす、亡くなる、同「殞」。
滅びる。",隕 → JPDB Kanji Freq: 2440,漢字の読みを入力してください,Text
玉の__輿__に乗る，神__輿__を担ぐ，__輿__入れ,こし,"［輿］準一級
音: ヨ 訓: こし
意味: 車台の上の人が乗る箱形の部分{乗物(馬車)}。
人を乗せそれを何人かで担(かつ)ぐ乗り物、またそれを担ぐ。
大地、領土、「人が乗っているところ」の意。
多くの(一般の)人。",輿 → JPDB Kanji Freq: 2446,漢字の読みを入力してください,Text
廃__墟__,きょ,"［墟］一級
音: キョ／コ 訓: 
意味: 曾(かつ)てあった町や建物などが荒れ果てたところ、曾てあった町や建物などの跡(あと)。
頂(いただき)が窪(くぼ)んだ大きな丘。
市(いち)が立つところ、物を売り買いするために人や物が集まるところ。",墟 → JPDB Kanji Freq: 2448,漢字の読みを入力してください,Text
歌__屑__，星__屑__，__屑__の本懐,くず,"［屑］準一級
音: セツ／セチ 訓: くず
意味: 砕かれて細かくなったもの。
細々(こまごま)した、瑣末サマツな。
細かいことに拘(こだわ)らない、潔(いさぎよ)い。
不屑(フセツ)細かいこと(ところ)までしっかりと見ない、しっかりと見る価値がない、重視しない、軽視する細かいことだが無視はできない、潔(いさぎよ)しとしない。",屑 → JPDB Kanji Freq: 2451,漢字の読みを入力してください,Text
__跨__ぐ，__跨__がる，__跨__る,"またが,また","［跨］準一級
音: コ／カ／ケ 訓: また・ぐ／またが・る
意味: 股(また)の内側の部分、股間、同「胯」。
股を広げてものの上を越える、股を広げてものの上に乗る。",跨 → JPDB Kanji Freq: 2452,漢字の読みを入力してください,Text
__毅__然，__毅__然として,き,"［毅］準一級
音: ギ／ゲ／キ 訓: 
意味: 堅く強いさま、意志が強く揺るがないさま。",毅 → JPDB Kanji Freq: 2455,漢字の読みを入力してください,Text
蝦__蟹__，__蟹__,かに,"［蟹］準一級
音: カイ／ゲ 訓: かに
意味: 蟹(カニ)、カニ下目の甲殻類の総称、螃蟹(ホウカイ)。",蟹 → JPDB Kanji Freq: 2456,漢字の読みを入力してください,Text
__舵__を切る，__舵__を取る，上__舵__，下げ__舵__,かじ,"［舵］準一級
音: タ／ダ 訓: かじ
意味: 船(や飛行機)の進む方向を操作するための装置、同「柁」。",舵 → JPDB Kanji Freq: 2458,漢字の読みを入力してください,Text
赤__樫__，__樫__鳥，__樫__，白__樫__,かし,"［樫］準一級
音: ケン 訓: かし
意味: 樫鳥(カシドリ)、カケス懸巣の別名、カラス科カケス属の鳥。
日カシ樫、ブナ科のアラカシ粗樫・シラカシ白樫・白橿などを指す{カシ}。",樫 → JPDB Kanji Freq: 2464,漢字の読みを入力してください,Text
__掟__，心__掟__,おきて,"［掟］一級
音: テイ／ジョウ 訓: おきて
意味: 守るべき定(さだ)め、決まり、同「定」。
定める、動いたり揺らいだりしない状態にする、同「定」。",掟 → JPDB Kanji Freq: 2466,漢字の読みを入力してください,Text
茶__碗__，茶__碗__蒸し,わん,"［碗］準一級
音: ワン 訓: 
意味: 食べ物や飲み物を盛るための深めの器、同「盌」、特に石製のものを指す、陶製は「埦」、木製は「椀」、金属製は「鋺」{食器(碗)}。",碗 → JPDB Kanji Freq: 2467,漢字の読みを入力してください,Text
__煉__獄，__煉__瓦,れん,"［煉］準一級
音: レン 訓: ね・る
意味: 鉱石を火で熱し目的の金属を取り出す、高熱を加え不純物を取り除く、また質を高める、同「鍊」。
鍛(きた)える、鍛錬タンレンする、修練や訓練を重ねて精神や技術を研(みが)く、同「鍊」。",煉 → JPDB Kanji Freq: 2468,漢字の読みを入力してください,Text
急__遽__，惶__遽__,きょ,"［遽］一級
音: キョ／ゴ 訓: あわただ・しい／にわか
意味: 宿ごとに配置した急ぎの手紙や人を継ぎ運ぶ馬、同「𩥆」。
慌ただしいさま、急なさま、はっとするさま、同「蘧」。",遽 → JPDB Kanji Freq: 2469,漢字の読みを入力してください,Text
__妓__女，愛__妓__，芸__妓__,ぎ,"［妓］準一級
音: キ／ギ 訓: 
意味: 歌や舞などで客をもてなす女性。",妓 → JPDB Kanji Freq: 2470,漢字の読みを入力してください,Text
__瀕__死，__瀕__する,ひん,"［瀕］準一級
音: ヒン／ビン 訓: 
意味: 水際、水が打ち寄せるぎりぎりの所、「川を渡(渉)ろうとして深さを調べるためにぎりぎりのところまで寄って顔(頁)を水面に近付ける」の意、同「濱」「頻」。
境界の間近まで迫る、面する、接する、同「頻」。",瀕 → JPDB Kanji Freq: 2471,漢字の読みを入力してください,Text
"__謂__う
__謂__れ・__謂__われ
所__謂__","いわ,いわゆる,い","［謂］準一級
音: イ 訓: い・う／いわ・れ／いい
意味: 言う、話す、告げる。
～は～と言う、～と呼ぶ、～と称する。
～は～と言われている。
～と言われている訳(わけ)、理由。",謂 → JPDB Kanji Freq: 2472,漢字の読みを入力してください,Text
"__嗤__う，__嗤__い
あざけってわらう。ばかにする。「愚挙を嗤う」 「鼻の先で嗤う」 「嗤い物にする」",わら,"［嗤］一級
音: シ 訓: わら・う
意味: 嘲笑う(あざわらう)。",嗤 → JPDB Kanji Freq: 2474,漢字の読みを入力してください,Text
引き__摺__る，__摺__る,す,"［摺］準一級
音: ショウ／ロウ 訓: す・る
意味: 折る、折り曲げる、折り畳む。
日す・る、刷る、擦(こす)る、同「搨」。",摺 → JPDB Kanji Freq: 2475,漢字の読みを入力してください,Text
"__卯__，__卯__月，__卯__の花
十二支の四番め。うさぎ。",う,"［卯］準一級
音: ボウ／ミョウ 訓: う
意味: 十二支の四番目、方角は東、時刻では午前六時を中心とした二時間、動物はウ(兎)を当てる、同「夘」{十二支}。
卯眼(ボウガン)、枘穴(ほぞあな)、二本の木材を繋(つな)ぐ時に一本の端は凹状に作り(「枘穴ほぞあな」という)、もう一本の端は凸状に作って(「枘ほぞ」筍(ジュン)という)これを繋ぎ合わせる、その凹状の部分。",卯 → JPDB Kanji Freq: 2476,漢字の読みを入力してください,Text
"手__蔓__，__蔓__，金__蔓__，__蔓__
のぞみをかなえるのに役立つ、特別な関係。つて。縁故。コネ。
「━をたどる」",つる,"［蔓］準一級
音: バン／マン／モン 訓: つる／かずら
意味: 長く延びているさま、同「曼」。
茎や枝が直立できずに地を這ったり物に絡み付きながら伸びる草や木の総称、「長く延びている(曼)草の茎」の意。
蔓菁(マンセイ)、カブ蕪・蕪菁、アブラナ科アブラナ属の草、同、蕪菁(ブセイ){カブ}。",蔓 → JPDB Kanji Freq: 2477,漢字の読みを入力してください,Text
刺・__棘__ (jjk),とげ,"［棘］一級
音: キョク／コク 訓: とげ／いばら
意味: 核太棗(サネブトナツメ)・酸棗、クロウメモドキ科ナツメ属の木、枝には棘(とげ)がある{サネブトナツメ}。
刺(とげ)、先端が細く尖(とが)った形のもの。
いばら、刺のある木、同「𣘐」「𣗥」。
突き刺(さ)す、突き刺さる。
突き刺さったように痛む、また苦しむ。
戟ゲキ(ほこ)、長い柄の先に矛(ほこ、両刃の剣)と戈(ほこ、「字形をした刃物)を付けた武器、同「戟(㦸)」。
家臣の階位・職位、宮廷の前庭に整列する際に、その並ぶ位置に棘(いばら)が植えられたことから、九棘(キュウキョク)",棘 → JPDB Kanji Freq: 2478,漢字の読みを入力してください,Text
"① __迸__る
② __迸__り","ほとばし,とばっち","［迸］一級
音: ホウ／ヒョウ 訓: ほとばし・る／とばし・る
意味: 散らすように走り逃げる、同「跰」「𧻓」。
一斉イッセイに吹き出す。",迸 → JPDB Kanji Freq: 2479,漢字の読みを入力してください,Text
"__屁__でもない
〔俗〕まったく問題にならない。こわくない。",へ,"［屁］一級
音: ヒ 訓: へ
意味: 肛門から体外に出る腸内のガスgas、おなら。
取るに足らないもの、役に立たないもの。
尻(しり)。",屁 → JPDB Kanji Freq: 2483,漢字の読みを入力してください,Text
