Question,Answers,Comment,freq_jpdb,moyenne_freq
休診日,"きゅうしんび",読みを入力してください,94758,538
熱気球,"ねつききゅう,ねっききゅう",読みを入力してください,94778,315
配給所,"はいきゅうじょ",読みを入力してください,94794,432
裁判権,"さいばんけん",読みを入力してください,94798,704
尿検査,"にょうけんさ",読みを入力してください,94809,1118
熟練工,"じゅくれんこう",読みを入力してください,94811,849
啓蒙的,"けいもうてき",読みを入力してください,94827,1535
仕事運,"しごとうん",読みを入力してください,94832,143
副収入,"ふくしゅうにゅう",読みを入力してください,94843,584
根性悪,"こんじょうわる",読みを入力してください,94860,262
引率者,"いんそつしゃ",読みを入力してください,94867,313
低燃費,"ていねんぴ",読みを入力してください,94875,875
地域差,"ちいきさ",読みを入力してください,94893,463
喫煙席,"きつえんせき",読みを入力してください,94896,1133
手間隙,"てまひま",読みを入力してください,94898,392
地下階,"ちかかい",読みを入力してください,94900,219
多年草,"たねんそう",読みを入力してください,94914,334
自棄酒,"やけざけ",読みを入力してください,94918,706
建設業,"けんせつぎょう",読みを入力してください,94920,507
収集癖,"しゅうしゅうへき",読みを入力してください,94923,737
一軒屋,"いっけんや",読みを入力してください,94934,596
転居先,"てんきょさき",読みを入力してください,94950,249
独擅場,"どくせんじょう",読みを入力してください,94955,1937
萌黄色,"もえぎいろ",読みを入力してください,94969,1025
何百個,"なんびゃっこ",読みを入力してください,94974,468
巫山戯,"ふざけ",読みを入力してください,94987,1149
新嘗祭,"にいなめさい,しんじょうさい",読みを入力してください,95022,1188
舞踊家,"ぶようか",読みを入力してください,95026,626
再浮上,"さいふじょう",読みを入力してください,95035,276
不養生,"ふようじょう",読みを入力してください,95047,400
中戦車,"ちゅうせんしゃ",読みを入力してください,95071,104
奇兵隊,"きへいたい",読みを入力してください,95092,519
反魂香,"はんごんこう",読みを入力してください,95100,665
国税庁,"こくぜいちょう",読みを入力してください,95105,869
芸術祭,"げいじゅつさい",読みを入力してください,95110,653
地衣類,"ちいるい",読みを入力してください,95116,524
大伯父,"おおおじ",読みを入力してください,95118,439
実在論,"じつざいろん",読みを入力してください,95131,295
衆院選,"しゅういんせん",読みを入力してください,95136,599
排卵日,"はいらんび",読みを入力してください,95137,948
人面魚,"じんめんぎょ",読みを入力してください,95164,348
始末屋,"しまつや",読みを入力してください,95165,340
公家衆,"くげしゅう,くげしゅ",読みを入力してください,95173,516
南京豆,"ナンキンまめ",読みを入力してください,95179,711
漁業者,"ぎょぎょうしゃ",読みを入力してください,95186,650
旅客船,"りょかくせん,りょきゃくせん",読みを入力してください,95201,573
諜報網,"ちょうほうもう",読みを入力してください,95215,1414
時計店,"とけいてん",読みを入力してください,95216,188
湯治客,"とうじきゃく",読みを入力してください,95222,663
滋養分,"じようぶん",読みを入力してください,95224,1052
六角柱,"ろっかくちゅう",読みを入力してください,95227,1028
末期癌,"まっきがん",読みを入力してください,95237,1213
決定稿,"けっていこう",読みを入力してください,95241,580
真只中,"まっただなか",読みを入力してください,95256,710
啄木鳥,"きつつき,たくぼくちょう,けら,けらつつき",読みを入力してください,95259,1427
前照灯,"ぜんしょうとう",読みを入力してください,95260,683
潜入者,"せんにゅうしゃ",読みを入力してください,95267,386
反対語,"はんたいご",読みを入力してください,95278,239
心筋症,"しんきんしょう",読みを入力してください,95281,655
住民税,"じゅうみんぜい",読みを入力してください,95285,776
磁気嵐,"じきあらし",読みを入力してください,95286,1125
五七五,"ごしちご",読みを入力してください,95292,639
遊女屋,"ゆうじょや",読みを入力してください,95296,203
発煙弾,"はつえんだん",読みを入力してください,95300,625
漁業権,"ぎょぎょうけん",読みを入力してください,95315,849
快男児,"かいだんじ",読みを入力してください,95336,610
一次元,"いちじげん",読みを入力してください,95342,119
電話台,"でんわだい",読みを入力してください,95346,222
占有権,"せんゆうけん",読みを入力してください,95351,730
一義的,"いちぎてき",読みを入力してください,95353,192
岩盤浴,"がんばんよく",読みを入力してください,95362,1174
死装束,"しにしょうぞく",読みを入力してください,95365,373
不決断,"ふけつだん",読みを入力してください,95371,177
事故車,"じこしゃ",読みを入力してください,95374,250
餅菓子,"もちがし",読みを入力してください,95384,1006
局外者,"きょくがいしゃ",読みを入力してください,95391,218
飛道具,"とびどうぐ",読みを入力してください,95399,321
客単価,"きゃくたんか",読みを入力してください,95409,528
誕生月,"たんじょうづき",読みを入力してください,95412,326
