Question,Answers,Comment,freq_jpdb,moyenne_freq
好物,"こうぶつ",読みを入力してください,10451,77
一周,"いっしゅう",読みを入力してください,10452,218
処罰,"しょばつ",読みを入力してください,10453,952
精度,"せいど",読みを入力してください,10454,223
首元,"くびもと",読みを入力してください,10455,240
墜落,"ついらく",読みを入力してください,10456,1040
厳密,"げんみつ",読みを入力してください,10461,782
悪事,"あくじ",読みを入力してください,10462,56
密室,"みっしつ",読みを入力してください,10468,483
九月,"くがつ",読みを入力してください,10469,513
六月,"ろくがつ",読みを入力してください,10470,457
転倒,"てんどう,てんとう",読みを入力してください,10475,293
録音,"ろくおん",読みを入力してください,10477,472
鉱山,"こうざん",読みを入力してください,10505,954
地道,"じみち",読みを入力してください,10506,112
事象,"じしょう",読みを入力してください,10508,301
技能,"ぎのう",読みを入力してください,10509,343
外観,"がいかん",読みを入力してください,10510,330
教養,"きょうよう",読みを入力してください,10515,617
相場,"そうば",読みを入力してください,10516,88
迂回,"うかい",読みを入力してください,10519,1062
育成,"いくせい",読みを入力してください,10525,351
葬儀,"そうぎ",読みを入力してください,10527,1287
宿泊,"しゅくはく",読みを入力してください,10528,831
陣営,"じんえい",読みを入力してください,10533,868
舌先,"したさき",読みを入力してください,10534,493
左足,"ひだりあし,さそく",読みを入力してください,10535,394
甲冑,"かっちゅう",読みを入力してください,10537,1588
近々,"ちかぢか,きんきん",読みを入力してください,10539,128
黒板,"こくばん",読みを入力してください,10541,675
助力,"じょりょく",読みを入力してください,10542,147
此処,"ここ",読みを入力してください,10545,1080
暴露,"ばくろ",読みを入力してください,10548,853
浴室,"よくしつ",読みを入力してください,10550,706
台風,"たいふう",読みを入力してください,10551,302
発進,"はっしん",読みを入力してください,10553,199
三千,"さんぜん",読みを入力してください,10554,321
災厄,"さいやく",読みを入力してください,10563,1332
歯車,"はぐるま",読みを入力してください,10565,623
暗号,"あんごう",読みを入力してください,10567,583
率先,"そっせん",読みを入力してください,10569,399
講師,"こうし",読みを入力してください,10570,789
狭間,"はざま,はさま",読みを入力してください,10571,646
境界,"けいかい,きょうかい",読みを入力してください,10574,504
惑星,"わくせい",読みを入力してください,10578,535
潜伏,"せんぷく",読みを入力してください,10579,1042
獰猛,"どうもう,ねいもう",読みを入力してください,10605,2030
恋心,"こいごころ",読みを入力してください,10608,276
熟練,"じゅくれん",読みを入力してください,10610,987
内装,"ないそう",読みを入力してください,10612,308
失敬,"しっけい",読みを入力してください,10613,691
咀嚼,"そしゃく",読みを入力してください,10614,2708
真紅,"しんく",読みを入力してください,10618,564
保留,"ほりゅう",読みを入力してください,10619,618
電子,"でんし",読みを入力してください,10620,129
正規,"せいき",読みを入力してください,10623,525
長女,"ちょうじょ",読みを入力してください,10626,44
亀頭,"きとう",読みを入力してください,10627,737
意気,"いき",読みを入力してください,10630,37
画家,"がか",読みを入力してください,10631,170
台本,"だいほん",読みを入力してください,10632,210
火薬,"かやく",読みを入力してください,10634,502
双眸,"そうぼう",読みを入力してください,10635,1810
清水,"しみず,せいすい,きよみず",読みを入力してください,10640,615
連鎖,"れんさ",読みを入力してください,10644,773
用途,"ようと",読みを入力してください,10645,372
難儀,"なんぎ",読みを入力してください,10648,710
客間,"きゃくま",読みを入力してください,10651,244
慈愛,"じあい",読みを入力してください,10652,962
爪先,"つまさき",読みを入力してください,10657,727
技量,"ぎりょう",読みを入力してください,10660,557
時分,"じぶん",読みを入力してください,10665,16
広告,"こうこく",読みを入力してください,10674,350
上陸,"じょうりく",読みを入力してください,10675,456
続々,"ぞくぞく",読みを入力してください,10677,174
素顔,"すがお",読みを入力してください,10678,196
三番,"さんばん",読みを入力してください,10679,193
異議,"いぎ",読みを入力してください,10682,420
名残,"なごり",読みを入力してください,10688,151
卑劣,"ひれつ",読みを入力してください,10702,1515
催促,"さいそく",読みを入力してください,10707,1356
円形,"えんけい,まるがた",読みを入力してください,10708,383
救済,"くさい,ぐさい,きゅうさい",読みを入力してください,10709,608
殿方,"とのがた,とのかた",読みを入力してください,10713,201
矛先,"ほこさき",読みを入力してください,10714,934
警報,"けいほう",読みを入力してください,10718,282
神父,"しんぷ",読みを入力してください,10720,142
中指,"なかゆび,ちゅうし",読みを入力してください,10721,108
疾走,"しっそう",読みを入力してください,10723,1103
商店,"しょうてん",読みを入力してください,10725,402
灼熱,"しゃくねつ",読みを入力してください,10727,1350
日光,"にっこう",読みを入力してください,10729,135
愛用,"あいよう",読みを入力してください,10735,135
体液,"たいえき",読みを入力してください,10736,441
左様,"さよう",読みを入力してください,10739,331
