Question,Answers,Comment,Freq,Instructions,Render as
"__請__う
〔文〕ほしいと言う。たのむ。
「教えを━・助力を━」
〔音便の形は「請うた」 「請うて」〕",こ,"［請］三級
音: セイ／ショウ／シン 訓: こ・う／う・ける
意味: 乞(こ)う、頼む、頼みごとをする、君主や神仏などにお願いする。
どうか(～して下さい)。
招く、招きに応(こた)えて来てくれた人を大切にもてなす。
依頼を受ける、頼みごとに応える。",請 → JPDB Kanji Freq: 1237,漢字の読みを入力してください,Text
__請__ける，__請__負，下__請__け,う,"［請］三級
音: セイ／ショウ／シン 訓: こ・う／う・ける
意味: 乞(こ)う、頼む、頼みごとをする、君主や神仏などにお願いする。
どうか(～して下さい)。
招く、招きに応(こた)えて来てくれた人を大切にもてなす。
依頼を受ける、頼みごとに応える。",請 → JPDB Kanji Freq: 1237,漢字の読みを入力してください,Text
__誇__る，__誇__り，__誇__らしい,ほこ,"［誇］四級
音: カ／ケ／コ 訓: ほこ・る／ほこ・り
意味: 話は大きく派手だが中身がないさま、話が大袈裟なさま、同簡「夸」。
日ほこ・り、自らの誉れとすること。",誇 → JPDB Kanji Freq: 1236,漢字の読みを入力してください,Text
__唯__さえ，__唯__でさえ，__唯__に,ただ,"［唯］凖二級
音: イ／ユイ 訓: ただ
意味: 只ただ、ただ～だけ。
ただひたすら。
呼び掛け・問い掛けや指示・命令などに対する「はい」という応答、敬(うやま)い慎(つつし)んで間髪を入れずに応(こた)えるさまを指す、同意・承知の「はい」は、諾(ダク)。",唯 → JPDB Kanji Freq: 1235,漢字の読みを入力してください,Text
__祈__る，__祈__り,いの,"［祈］四級
音: キ／ゲ／ギ 訓: いの・る
意味: 天や神仏に望みが叶うようにと、また幸せになれるようにと願い求める。",祈 → JPDB Kanji Freq: 1233,漢字の読みを入力してください,Text
__漫__ろ，__漫__ろ歩く,そぞ,"［漫］四級
音: バン／マン 訓: そぞ・ろ／みだり
意味: 水が満ちる、水が一面に広がる、同「澫」「𣸞」。
だらだらとどこまでも続く。
だらだらする、怠(なま)ける。
そぞ・ろ、気儘(きまま)なさま、自らの拘(こだわ)りもなく他から制約を受けることもないさま。",漫 → JPDB Kanji Freq: 1230,漢字の読みを入力してください,Text
__滑__らかだ,なめ,"［滑］三級
音: カツ／ゲチ／コツ／コチ 訓: すべ・る／なめ・らか／ぬめ・る
意味: 凹凸がなくつるつるしている、すべすべしている、ざらざらとしていない。
狡(ずる)い、すばしこい(すばしっこい)、するりと身を躱(かわ)してうまく逃(のが)れる、狡賢(ずるがしこ)い、狡猾(コウカツ)、同、狡獪(コウカイ)、同「猾」。
乱す、掻(か)き乱す、ごちゃごちゃさせる、同「猾」。
滑稽(コッケイ)流れるようによく喋(しゃべ)る面白おかしいさま。
滑石(カッセキ)、薬として利用される鉱物、英名タルクtalc、同「磆石」。",滑 → JPDB Kanji Freq: 1228,漢字の読みを入力してください,Text
__滑__る，__滑__り,すべ,"［滑］三級
音: カツ／ゲチ／コツ／コチ 訓: すべ・る／なめ・らか／ぬめ・る
意味: 凹凸がなくつるつるしている、すべすべしている、ざらざらとしていない。
狡(ずる)い、すばしこい(すばしっこい)、するりと身を躱(かわ)してうまく逃(のが)れる、狡賢(ずるがしこ)い、狡猾(コウカツ)、同、狡獪(コウカイ)、同「猾」。
乱す、掻(か)き乱す、ごちゃごちゃさせる、同「猾」。
滑稽(コッケイ)流れるようによく喋(しゃべ)る面白おかしいさま。
滑石(カッセキ)、薬として利用される鉱物、英名タルクtalc、同「磆石」。",滑 → JPDB Kanji Freq: 1228,漢字の読みを入力してください,Text
"__滑__る
〘五自〙濡れてぬるぬるとすべる。ぬらぬらする。",ぬめ,"［滑］三級
音: カツ／ゲチ／コツ／コチ 訓: すべ・る／なめ・らか／ぬめ・る
意味: 凹凸がなくつるつるしている、すべすべしている、ざらざらとしていない。
狡(ずる)い、すばしこい(すばしっこい)、するりと身を躱(かわ)してうまく逃(のが)れる、狡賢(ずるがしこ)い、狡猾(コウカツ)、同、狡獪(コウカイ)、同「猾」。
乱す、掻(か)き乱す、ごちゃごちゃさせる、同「猾」。
滑稽(コッケイ)流れるようによく喋(しゃべ)る面白おかしいさま。
滑石(カッセキ)、薬として利用される鉱物、英名タルクtalc、同「磆石」。",滑 → JPDB Kanji Freq: 1228,漢字の読みを入力してください,Text
__脅__かす「首位の座を━かす」「平和を━かす」,おびや,"［脅］三級
音: キョウ／コウ 訓: おど・す／おど・かす／おび・える／おびや・かす
意味: 脇(わき)、胸の両側面の部分、上腕を垂らしたときに体の側面と合わさる部分、同「脇」「䏩」{人体(胴部)}。
両側からぐっと押え付ける、力で押え付けて迫る、また恐れさせる、威嚇イカクする、同「愶」、脅迫(キョウハク)。
(威嚇するように両肩を)聳(そび)やかす。
怯(おび)える、懼(おそ)れる、同「愶」。",脅 → JPDB Kanji Freq: 1226,漢字の読みを入力してください,Text
__脅__す，__脅__し，__脅__し文句，__脅__かす,おど,"［脅］三級
音: キョウ／コウ 訓: おど・す／おど・かす／おび・える／おびや・かす
意味: 脇(わき)、胸の両側面の部分、上腕を垂らしたときに体の側面と合わさる部分、同「脇」「䏩」{人体(胴部)}。
両側からぐっと押え付ける、力で押え付けて迫る、また恐れさせる、威嚇イカクする、同「愶」、脅迫(キョウハク)。
(威嚇するように両肩を)聳(そび)やかす。
怯(おび)える、懼(おそ)れる、同「愶」。",脅 → JPDB Kanji Freq: 1226,漢字の読みを入力してください,Text
__喉__，__喉__元,のど,"［喉］二級
音: コウ／グ 訓: のど
意味: のど、咽イン(口の奥から食道の入口までの部分)の途中から分かれて気管に通じる部分、総称して、咽喉(インコウ)。",喉 → JPDB Kanji Freq: 1225,漢字の読みを入力してください,Text
"__宣__う
①〔文〕「言う」の尊敬語。おっしゃる。
「わが師の━には…」
②「言う」の、皮肉やからかいをこめた言い方。
「むすこは平然とそうのたまった」",のたま,"［宣］五級
音: セン 訓: の・べる／のたま・う
意味: (天子の住む)宮殿の大きな部屋。
天子の意思や命令、またそれを広く知らしめる、宣旨(センジ)
広く伝える、広く知らせる
広める、広がる、広く漏れなく行き渡らせる、広く行き渡る。",宣 → JPDB Kanji Freq: 1224,漢字の読みを入力してください,Text
__梅__，__梅__見，__梅__酒,うめ,"［梅］七級
音: バイ／マイ／メ 訓: うめ
意味: 梅(ウメ)、バラ科サクラ属の木、またその実{ウメ}。",梅 → JPDB Kanji Freq: 1222,漢字の読みを入力してください,Text
__緑__，薄__緑__,みどり,"［緑］八級
音: リョク／ロク 訓: みどり
意味: 青に黄が混じった色、草木の葉の色。
澄んだ水の深みのような濃い青色。
黒に近い深く濃い青色。",緑 → JPDB Kanji Freq: 1221,漢字の読みを入力してください,Text
__濃__い，__濃__さ,こ,"［濃］四級
音: ジョウ／ニュウ／ドウ／ノウ 訓: こ・い
意味: 露(つゆ)や霧(きり)などの水滴が多いさま、濃濃(ノウノウ)、同「𩅽」。
味や色などが深い。
密度が高い。
淡くない、薄くない。",濃 → JPDB Kanji Freq: 1220,漢字の読みを入力してください,Text
__創__る,つく,"［創］五級
音: ソウ／ショウ 訓: はじ・める
意味: 傷きず、切り傷、同「瘡」。
傷付ける、刃物で切り込みを入れる、彫(ほ)る、彫り込む、同「𠛂」。
(まず刃物で切り込みを入れるところから始めるの意で)仕事をし始める、ものを作り(造り)始める、同「刱」。
新たに作る、初めて作り出す。",創 → JPDB Kanji Freq: 1219,漢字の読みを入力してください,Text
__拾__う，__拾__い物,ひろ,"［拾］八級
音: シュウ／ジュウ 訓: ひろ・う
意味: 落ちているもの(放置されてそのままになっているもの)を手で取る、また手に取って持ち上げる。
集める、集めて手に収める。
数の十、「十」の大写字(「一」は「壹」・「二」は「貳」のような大文字のこと){数字}。
弓籠手ゆごて、弾いた弓の弦(つる)が当たって傷付かないように腕に着(つ)ける革製の防具、同「韝」。",拾 → JPDB Kanji Freq: 1218,漢字の読みを入力してください,Text
__遭__う,あ,"［遭］三級
音: ソウ 訓: あ・う
意味: (人や事態に)出会(でくわ)す、出合う、巡(めぐ)り合う、遭遇(ソウグウ)、同「傮」。
周(めぐ)る、一回(ひとまわ)りする、周(まわ)りをぐるりと囲む、取り囲む。",遭 → JPDB Kanji Freq: 1217,漢字の読みを入力してください,Text
"__績__む
〔古風〕麻・苧麻などの繊維をより合わせて糸にする。糸をよる。
「麻を績む」",う,"［績］六級
音: セキ／シャク 訓: う・む
意味: う・む、麻や綿などの短い繊維や生糸を継(つ)ぎながら撚(よ)って糸にする。
(細かいことを一つ一つ継ぎながら)積み重ねてきたことの結果、成果、同「勣」。
優れた働き、功績。",績 → JPDB Kanji Freq: 1216,漢字の読みを入力してください,Text
__採__る,と,"［採］六級
音: サイ 訓: と・る
意味: 指先で摘(つま)み取る、選び取る、同簡「采」。
燃料にする小さい木、大きいものは「薪」。",採 → JPDB Kanji Freq: 1215,漢字の読みを入力してください,Text
__易__しい，__易__しさ,やさ,"［易］六級
音: エキ／ヤク／イ 訓: やさ・しい／やす・い
意味: 換(か)える、替(か)える、代(か)える、交換する。
占いの書、また占いの法、爻(コウ)と呼ばれる「陽と「陰」の並びを換えながら組み合わせた「八卦」「六十四卦」で事象を占うことから。
平らな、平穏で和(なご)やかな
平らで障害も抵抗もない、簡単な、難(むずか)しくない
軽(かろ)んずる。",易 → JPDB Kanji Freq: 1214,漢字の読みを入力してください,Text
__易__い,やす,"［易］六級
音: エキ／ヤク／イ 訓: やさ・しい／やす・い
意味: 換(か)える、替(か)える、代(か)える、交換する。
占いの書、また占いの法、爻(コウ)と呼ばれる「陽と「陰」の並びを換えながら組み合わせた「八卦」「六十四卦」で事象を占うことから。
平らな、平穏で和(なご)やかな
平らで障害も抵抗もない、簡単な、難(むずか)しくない
軽(かろ)んずる。",易 → JPDB Kanji Freq: 1214,漢字の読みを入力してください,Text
__煙__る，煙，__煙__い，__煙__たい，__煙__たがる,けむ,"［煙］四級
音: エン 訓: けむり／けむ・る
意味: ものが燃える時に発生する気体や微粒子。
煤すす、煙の粒子が飛散せずに黒く溜(た)まったもの。
空中を大量の微粒子が浮遊することによって霞(かす)むさま、またぼんやりするさま。
アヘン阿片・鴉片・大煙、ケシ芥子・罌粟の実から作られるモルヒネmorphineなどを含む薬物(麻薬)。",煙 → JPDB Kanji Freq: 1212,漢字の読みを入力してください,Text
