Question,Answers,Comment,Freq,Instructions,Render as
__凝__固，__凝__結，__凝__視,ギョウ,"［凝］三級
音: ギョウ 訓: こ・る／こ・らす
意味: (水が)凍る、凍って固まる。
固まって動かない、揺(ゆ)るがない。
一カ所に集める、一点に集中させる。",凝 → JPDB Kanji Freq: 1579,漢字の読みを入力してください,Text
__往__復，__往__来，既__往__症,オウ,"［往］六級
音: オウ 訓: い・く／ゆ・く
意味: 目的とする方に向かって行く、遠ざかって行く、去って行く、手前に向かって来るのは「復」。
過ぎ去る、行ってしまう。
以前、昔、嘗(かつ)て。
死ぬ、「死後の世界に行く、去って行く」の意。",往 → JPDB Kanji Freq: 1578,漢字の読みを入力してください,Text
__赦__免，大__赦__，恩__赦__,シャ,"［赦］三級
音: シャ 訓: ゆる・す
意味: そのままにしておく、捨て置く、同「舎」。
寛大に処遇する、同「宥」。
過ちを見逃(みのが)す、罪を犯したことは認められるが(情状を酌んで)罪を問わない、また減免する。",赦 → JPDB Kanji Freq: 1577,漢字の読みを入力してください,Text
__刊__行，発__刊__，週__刊__,カン,"［刊］六級
音: カン 訓: 
意味: (木などを)切る、削(そ)ぐ。
削(けず)る、削り取る。
(版木や石に文字などを)刻(きざ)み込む、彫(ほ)る、刊正(カンセイ)(誤った部分を削り取って彫り直すこと)」。",刊 → JPDB Kanji Freq: 1576,漢字の読みを入力してください,Text
__卓__越，__卓__球，食__卓__,タク,"［卓］三級
音: タク 訓: 
意味: ひときわ大きいさま、ひときわ高いさま、抜きん出ているさま。
日机、テーブルtable、中国では「桌」。",卓 → JPDB Kanji Freq: 1575,漢字の読みを入力してください,Text
__葬__儀，埋__葬__，会__葬__,ソウ,"［葬］三級
音: ソウ 訓: ほうむ・る
意味: 周りから見えないように覆(おお)い隠(かく)す。
死者を他人の目に触れないように隠(かく)す、死者を土に埋める、同「𦽱」。",葬 → JPDB Kanji Freq: 1573,漢字の読みを入力してください,Text
__駐__車，__駐__在，進__駐__,チュウ,"［駐］三級
音: チュウ 訓: 
意味: 馬また馬車を停(と)めておく。
止まって同じ場所や状態に留(とど)まる、一般には「停」よりも長期間留まることをいう。",駐 → JPDB Kanji Freq: 1572,漢字の読みを入力してください,Text
__痴__情，愚__痴__,チ,"［痴］凖二級
音: チ 訓: し・れる
意味: 無知なさま、愚かなさま、同「𠈴」。
物事の認識や判断が正常にできない、またそのような病気。
思慮シリョが足りない、またそのような振る舞い。",痴 → JPDB Kanji Freq: 1571,漢字の読みを入力してください,Text
__斉__唱，一__斉__,セイ,"［斉］凖二級
音: セイ／ザイ／サイ／セ 訓: ひと・しい／ととの・う
意味: (穀物の穂が)凸凹(でこぼこ)せずに平らに揃っている。
多くのものが凸凹せずに揃っている、偏(かたよ)らずに整(ととの)っている。
長さや重さなどが揃っている、等(ひと)しい。
ちょうどよい具合に整える、きちんと揃える。
周代(西周)から戦国時代にかけての国名、前11世紀～前221年、姜キョウ氏による「姜齊(前11世紀～前379年)」と後の田デン氏による「田齊(前386年～前221年)」とに呼び分ける{春秋時代}。
南北朝時代の王朝名、479年～502年、別名「南齊」{南北朝時代}。
南北朝時代の王朝名、550年～577年、別名「北齊」{南北朝時代}。",斉 → JPDB Kanji Freq: 1570,漢字の読みを入力してください,Text
__敏__速，機__敏__，鋭__敏__,ビン,"［敏］四級
音: ビン／ミン 訓: さと・い
意味: 速(はや)い、動作や反応が速い、理解や判断が速い。",敏 → JPDB Kanji Freq: 1568,漢字の読みを入力してください,Text
__浸__水，__浸__透,シン,"［浸］四級
音: シン 訓: ひた・す／し・みる
意味: ひた・す、ひた・る、液体の中にすっぽりと入れる、ものが水の中に隠れる、同「濅」。
し・みる、液体がじわじわと中に入り込む、滲(し)み込む、滲(し)み込ませる、同「濅」「寖」「䆮」。
じわじわと、徐々に、少しずつ、同「漸」「濅」「寖」。",浸 → JPDB Kanji Freq: 1567,漢字の読みを入力してください,Text
__洞__穴，__洞__察，空__洞__,ドウ,"［洞］凖二級
音: トウ／ズウ／ドウ 訓: ほら
意味: 奥深くにまで通ツウじているさま。
突き抜ける、通じる、貫(つらぬ)く。
洞達(ドウタツ)どこまでも通じているさま物事について奥深いところまで知り及んでいるさま。
鴻洞(コウドウ)、どこまでも途切れることなく続いている(続く)さま。
奥深くまで通じている穴、反対側まで突き抜けている穴、洞穴(ドウケツ)、同「䆚」。
洞庭(ドウテイ)大きく開けたところ、広大な庭湖南省北部にある湖名{湖南省}。",洞 → JPDB Kanji Freq: 1565,漢字の読みを入力してください,Text
__核__心，__核__反応，結__核__,カク,"［核］凖二級
音: カク／ギャク 訓: 
意味: 内果皮ナイカヒ、モモ桃やウメ梅などの果実の内部の種(たね)を包んでいる堅い殻、或いは種、同「覈」「𣝗」。
物事の心シン(中心、核心、本質、真実)、同「覈」。
調べて(堅い核を穿ち剥いで)物事の本質・真実を明らかにする、同「覈」。",核 → JPDB Kanji Freq: 1564,漢字の読みを入力してください,Text
__貼__付，__貼__用,チョウ,"［貼］二級
音: チョウ／テン 訓: は・る
意味: 接近する、ぴったりとくっつく、くっつける。
ぺったりと(点状や線状ではなく面状に)張り付く、また付着する、また張り付ける。",貼 → JPDB Kanji Freq: 1563,漢字の読みを入力してください,Text
__摩__擦，__摩__天楼,マ,"［摩］凖二級
音: バ／マ 訓: さす・る／す・る
意味: 手で押さえ撫(な)でる、軽く擦る。
擦(こす)って磨(みが)く、(知識や技能を)研(みが)く。
触れる、触れる程に間近まで迫る。",摩 → JPDB Kanji Freq: 1562,漢字の読みを入力してください,Text
諸__侯__，王__侯__,コウ,"［侯］凖二級
音: コウ／グ 訓: 
意味: 弓で矢を射るときの的(まと)、同「帿」。
君主から領地の統治を認められた領主の称号、諸侯(ショコウ)という、諸侯国(ショコウコク)、諸侯が統治する国」
爵位シャクイ(上位から「公・侯・伯・子・男」)の第二位
これ、文頭に置いて語調を整える語。",侯 → JPDB Kanji Freq: 1560,漢字の読みを入力してください,Text
__拘__束，__拘__留，__拘__置,コウ,"［拘］三級
音: コウ／ク 訓: こだわ・る／かかわ・る
意味: 「掌(てのひら)の中に入れ指を閉じて握(にぎ)る」「腕を回して抱(かか)える」のように、周りを取り囲んで押さえ自由に動けないようにする、束縛ソクバクする、拘束(コウソク)。
こだわ・る、あることに囚(とら)われる、また縛(しば)られる、固執コシツする、拘泥(コウデイ)。
不拘(フコウ)(かかわらず)」～に縛られることなく～に関係なく。",拘 → JPDB Kanji Freq: 1558,漢字の読みを入力してください,Text
__漂__着，__漂__白，__漂__流,ヒョウ,"［漂］三級
音: ヒョウ 訓: ただよ・う
意味: 水面に(或いは水中に)浮く、浮かんで流れるままにする。
風や水の流れに任せて位置を変える、思いに任せて彷徨(さまよ)う。
水中で揺らす、また揺らすようにして洗う。
(薬剤を加えた)水で濯(すす)ぐ、またそれによって不純物を取り除いたり白くしたりする。",漂 → JPDB Kanji Freq: 1557,漢字の読みを入力してください,Text
__析__出，分__析__，解__析__,セキ,"［析］凖二級
音: セキ／シャク 訓: 
意味: 裂(さ)く、切り割(さ)く。
分ける、別ける、切り分ける。
ものの本質・性質を知るためにばらばらに分ける。",析 → JPDB Kanji Freq: 1556,漢字の読みを入力してください,Text
__粘__土，__粘__液，__粘__着,ネン,"［粘］三級
音: デン／ネン 訓: ねば・る
意味: 糊のように柔らかくくっつき易い、ねばねばする、べとべとする。",粘 → JPDB Kanji Freq: 1555,漢字の読みを入力してください,Text
営__巣__，卵__巣__，病__巣__,ソウ,"［巣］七級
音: ソウ／ジョウ 訓: す
意味: 木の上に作られた栖(す、鳥の巣)、動物の凹状・穴状の住処すみか、またそれを造る。
(他からは見えにくい、探しにくい)特に悪人などの住処、隠れ家(が)。
巣菜(ソウサイ)、スズメノエンドウ雀野豌豆、マメ科ソラマメ属の草、別名、苕菜(チョウサイ){スズメノエンドウ}。",巣 → JPDB Kanji Freq: 1554,漢字の読みを入力してください,Text
__肢__体，下__肢__，選択__肢__,シ,"［肢］凖二級
音: シ 訓: 
意味: 胴から分かれ出て伸びる腕や足、四肢(シシ)(両腕と両足)」、同「𨈛」「𩨵」{人体(上肢)}{人体(下肢)}。
枝(えだ)、幹(みき)となる部分から枝状に分かれ出たもの、同「支」「枝」。",肢 → JPDB Kanji Freq: 1553,漢字の読みを入力してください,Text
__嘆__息，__嘆__願，驚__嘆__,タン,"［嘆］四級
音: タン 訓: なげ・く／なげ・かわしい
意味: 大きく息を吐(は)く、悲しんで(悲嘆ヒタン)・心を痛めて(哀嘆アイタン)・あれこれと思い煩(わずら)って(憂嘆ユウタン)・胸が詰まって(慨嘆ガイタン)・心が揺さぶられて(感嘆カンタン)・驚き感心して(驚嘆キョウタン)・褒(ほ)め称(たた)えて(賞嘆ショウタン)大きく息を吐く、同「歎」(「嘆」と「歎」は同音同義字だが、古くは「歎(喜樂の際の嘆息)」と「嘆(怒哀の際の嘆息)」とは別義であったという。",嘆 → JPDB Kanji Freq: 1552,漢字の読みを入力してください,Text
__購__入，__購__買，__購__読,コウ,"［購］凖二級
音: コウ／ク 訓: あがな・う
意味: 財貨を出して欲しいものを手に入れる、買う、購買(コウバイ)、購入(コウニュウ)。
賞金を掛け欲しいものを募(つの)る、、購募(コウボ)。
タカヨモギ高蓬、キク科ヨモギ属の草、同、蔏蔞(ショウロウ)、蔞蒿(ロウコウ){タカヨモギ}。",購 → JPDB Kanji Freq: 1551,漢字の読みを入力してください,Text
__奉__納，__奉__仕，信__奉__,ホウ,"［奉］三級
音: ホウ／ブ 訓: たてまつ・る
意味: 恭(うやうや)しく両手で捧(ささ)げ持つ、両手で捧げ持ち差し上げる、献上する、同「捧」。
身を捧げ仕える、献身的に仕える。
上位者からの授(さず)かりものや命令・意向を下位者が(ありがたく)受ける、承(うけたまわ)る、賜(たまわ)る、同「承」。
奉承(ホウショウ)、相手を持ち上げる、煽(おだ)てる。
奉行(ホウコウ・ブギョウ)、主君からの指示・命令に従う、また執(と)り行う。",奉 → JPDB Kanji Freq: 1549,漢字の読みを入力してください,Text
__奉__行,ブ,"［奉］三級
音: ホウ／ブ 訓: たてまつ・る
意味: 恭(うやうや)しく両手で捧(ささ)げ持つ、両手で捧げ持ち差し上げる、献上する、同「捧」。
身を捧げ仕える、献身的に仕える。
上位者からの授(さず)かりものや命令・意向を下位者が(ありがたく)受ける、承(うけたまわ)る、賜(たまわ)る、同「承」。
奉承(ホウショウ)、相手を持ち上げる、煽(おだ)てる。
奉行(ホウコウ・ブギョウ)、主君からの指示・命令に従う、また執(と)り行う。",奉 → JPDB Kanji Freq: 1549,漢字の読みを入力してください,Text
