Question,Answers,Comment,Instructions
"春子「えりちゃん、みかん、好き?」
えり「うん、好きだけど。なんで?」
春子「親戚がたくさん送ってきてくれたんだけど、一人じゃ食べ切れなくて。よかったら、少し（ ）?」
えり「いいの?ありがとう。」
 1. あげない 
 2. くれない 
 3. もらってくれない 
 4. もらってもらわない",3,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"（夕食時に）
妻:「ねえ、このスープ、レシピ通りに作ったんだけど、どう?味、薄くない?もう少し塩を（ 　　　）。」
夫:「ううん、ちょうどいいよ。」
 1. 入れたことはよかったね 
 2. 入れたからよかったなあ 
 3. 入れたほうがよかったかな 
 4. 入れたところがよかったよね",3,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"高校野球全国大会を前に、X高校野球部の南 豊 選手は「監督やコーチが私たち一人一人に毎日熱心に指導を（ 　　　）。監督やコーチのためにも、優勝したいです。」と決意を述べた。
 1. いらっしゃいました 
 2. してくださいました 
 3. まいりました 
 4. していただきました",2,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"あの人は、人の意見を聞き （ 　　　）しないで、自分の主張ばかりする。
 1. まで 
 2. も 
 3. と 
 4. を",2,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"さっき、買い物 （ 　　　）、コンビニに寄ってATMでお金を下ろしてきた。
 1. の場合 
 2. にしては 
 3. のついでに 
 4. というのは",3,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"（テレビ番組で）
私たちが住んでいる地球は、 （ 　　　）どうやってできたのでしょうか。地球誕生の秘密を見てみましょう。
 1. とうとう 
 2. おそらく 
 3. まもなく 
 4. いったい",4,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"X社の調査によると、共働き夫婦における夫の家事負担の割合は、夫の年齢が （ 　　　）にしたがって増加しているという。
 1. 下がる 
 2. 下がっている 
 3. 下がった 
 4. 下がっていた",1,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"12月に入り、インフルエンザの患者数は増える （ 　　　）。
 1. ほどだ 
 2. までだ 
 3. 一方だ 
 4. 次第だ",3,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"わが国は、石油や石炭などのエネルギー資源がほとんどないため、多くを海外からの輸入に （ 　　　）。
 1. 頼らざるを得ない 
 2. 頼るわけにはいかない 
 3. 頼らないに違いない 
 4. 頼ることにほかならない",1,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"（会社で）

受付:「A社の山下様が受付で （ 　　　）。」

田中:「あ、わかりました。すぐ行きます。」
 1. お待ちです 
 2. 待っております 
 3. お待ちください 
 4. 待っていただけますか",1,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"レストランハヤマのランチは、AランチかBランチの2種類 （ 　　　）選べないが、安くてとてもおいしい。
 1. にしか 
 2. にだけ 
 3. からしか 
 4. からだけ",3,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"昨日私が乗った飛行機は、今まで乗ったどの （ 　　　）小さかった。
 1. 飛行機のわりに 
 2. 飛行機よリも 
 3. 飛行機がいちばん 
 4. 飛行機のほうが",2,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"髪が傷んでしまうので髪を洗った後は、濡れた （ 　　　）、しっかり乾かしましょう。
 1. ままにせず 
 2. ようになっても 
 3. だけにすれば 
 4. ことにならなくて",1,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"A:「最近元気ないみたいだけど、どうしたの?」

B:「別れた彼のことがなかなか忘れられなくて…

A:「忘れられないなら、そんなに無理に （ 　　　）と思うよ。」
 1. 忘れてしまいたくない 
 2. 忘れようとしているんだ 
 3. 忘れてしまうんだろう 
 4. 忘れようとしなくてもいい",4,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"私は両親に子供のころから自分がやりたいことを自由に （ 　　　）。
 1. やらせてもらってくる 
 2. やらせてくれている 
 3. やらせてもらってきた 
 4. やらせてくれていた",3,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"テレビの後ろ壁は、すぐほこり（ ）になってしまう。
 1. きり 
 2. じゅう 
 3. ぐらい 
 4. だらけ",4,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"A:「ねえ、明日、用事があって言ってたけど、パーティーに来られるそう？」

 B:「用事が何時に終わるかわからないんだよ。行ける（ ）、多分、途中からになると思う。」
 1. からって 
 2. ものなら 
 3. どころか 
 4. としても",4,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"X 社は、新しい事業を始める（ ）、現在、社員を募集している。
 1. とすると 
 2. にあたって 
 3. からには 
 4. のだったら",2,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"私はピアノを弾くことが、好き（ ）好き（）たまらない。
 1. が／が 
 2. に／に 
 3. で／で 
 4. は／は",3,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"（電話で）

田中:「ねえ、明日のイベントの準備、終わった？」

小川:「まだ終わってないけど、まあ、大丈夫だよ。」

田中:「（ ）小川さんの楽観的な性格がうらやましいよ。」
 1. そんなに 
 2. あんなに 
 3. そういう 
 4. ああいう",3,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"日曜日に行われたマラソン大会に弟が参加して、10 キロのコースを 45 分で（ ）。
 1. 走りきった 
 2. 走り始めた 
 3. 走ってばかりだ 
 4. 走るようにする",1,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"子どものころ、海水浴に行く前の日はいつも「どうか明日は雨が（ ）」と祈りながら寝ていた。
 1. 降ることはありません 
 2. 降りませんように 
 3. 降らなくてもいいです 
 4. 降りないでしょうか",2,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"鈴木選手は 、アマチュア時代に何度かこの大会に出場しているが、 プロの選手（ ）今回が初めての出場 だ 。
 1. としては 
 2. としても 
 3. にとっては 
 4. にとっても",1,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"泣くのを我慢（ ）、逆に涙はあふれ出した。
 1. しようとすることから 
 2. しそうとすることから 
 3. しようとすればするほど 
 4. しそうになればなるほど",3,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"押し入れを片付けていたら、子どものころに大切にしていたぬいぐるみが出てきた。（ ）と思ったが、どうしても捨てられなかった。
 1. 捨ててくるだろう 
 2. 捨てているのだ 
 3. 捨ててあるのか 
 4. 捨ててしまおうか",4,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"田中:「昨日、息子がひろしくんに（ ）、ありがとうございます。」
ひろしの母:「いえいえ。」
 1. 遊んでもらえそうで 
 2. 遊んでくれそうで 
 3. 遊んでもらったそうで 
 4. 遊んでくれたそうで",3,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
"この映画を見て、私は今までこれほど何か夢中に（ ）と考えさせられた。
 1. なることがあるだろうか 
 2. なったことがあっただろうか 
 3. することがあるだろうか 
 4. したことがあっただろうか",2,,問題7次の文の（ ）に入れるのに最もよいものを、1. 2. 3. 4から一つ選びなさい。
